"Subject.Number" "Activity.Name" "feature.Domain" "feature.Device" "feature.Source.Signal" "feature.Is.Jerk" "feature.Is.Magnitude" "feature.Variable" "feature.Axial" "count" "average"
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 42 -0.986449205238095
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 42 -0.972834649047619
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 42 -0.972180976666667
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 42 -0.955461619761905
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 42 -0.967834646666667
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 42 -0.0992470443095238
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 42 -0.0413003685238095
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 42 -0.0576472067619048
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 42 -0.990036040952381
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 42 -0.991072982857143
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 42 -0.988923083333333
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 42 -0.991528930714286
15 "WALKING_DOWNSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 42 -0.990837240952381
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 42 -0.981843019285714
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 42 -0.968023086190476
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 42 -0.971251718571429
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 42 -0.978380765238095
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 42 -0.958137570714286
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 42 -0.955805478809524
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 42 -0.969285703809524
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 42 -0.963076087857143
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 42 -0.988561481904762
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 42 -0.982726981666667
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 42 -0.985567121428572
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 42 -0.990202741666667
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 42 -0.984752991666667
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 42 -0.989135871190476
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 42 -0.986949167857143
15 "WALKING_DOWNSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 42 -0.988640931904762
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 42 -0.984566469761905
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 42 -0.979306603809524
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 42 -0.975514685
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 42 -0.987119290952381
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 42 -0.969628379761905
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 42 -0.973632761904762
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 42 -0.977799793095238
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 42 -0.967325416666667
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 42 -0.990771151904762
15 "WALKING_DOWNSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 42 -0.991218708095238
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 48 0.2745519375
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.0181920212652083
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 48 -0.1083543943125
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.32681294010625
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.091242046575
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.570907603541667
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.247821470860417
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.399788785152083
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 48 0.0893090941479167
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 48 0.0179994350708333
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 48 -0.0061638457125
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 48 -0.3826887825
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 48 -0.212148670114583
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 48 -0.715936614791667
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.391371240833333
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.372544654770833
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 48 0.822275764166667
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 48 -0.0605380470833333
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 48 0.0839268503958333
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.980048296666667
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.964413030625
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.957128374166667
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 48 -0.247821470860417
15 "WALKING_UPSTAIRS" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.399788785152083
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 48 -0.0808288154166667
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.0466297995645833
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 48 0.0789855740311354
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.573743566472917
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.544176711875
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.47007474125
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.419049635833333
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.5512142736875
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 48 -0.0695923393270833
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 48 -0.0539221101
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 48 -0.0513399647833333
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 48 -0.576772905833333
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 48 -0.751530983958333
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 48 -0.569461317291667
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.656417764791667
15 "WALKING_UPSTAIRS" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.755609773333333
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 48 -0.334908860902083
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.110360806797083
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 48 -0.616378959166667
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.325357270475
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.139119253141667
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.58047084
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.37747523240625
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.506287580485417
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 48 -0.4152481635625
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 48 -0.272190111014583
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 48 -0.689211463541667
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 48 -0.403871107947917
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 48 -0.19913917788125
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 48 -0.741347691875
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.362750560354167
15 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.389598655270833
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 48 -0.516902860208333
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 48 -0.62563857
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 48 -0.427594105833333
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 48 -0.594212082333333
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 48 -0.50444973625
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 48 -0.533553167083333
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 48 -0.615370621041667
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 48 -0.586620739575
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 48 -0.756652802708333
15 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 48 -0.771688220833333
16 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 70 0.274056717
16 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 70 -0.0171338567171429
16 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 70 -0.101642850401429
16 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.880390416
16 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 70 -0.797626066545714
16 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.861166516857143
16 "LAYING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 70 -0.843512533571429
16 "LAYING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.844007698285714
16 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 70 0.0786653462328571
16 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 70 0.00625963863332857
16 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 70 -0.0101188352638714
16 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 70 -0.893141881857143
16 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 70 -0.844400799142857
16 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 70 -0.955185326857143
16 "LAYING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 70 -0.894449041
16 "LAYING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 70 -0.875494075285714
16 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 70 0.811596697285714
16 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 70 -0.075483497
16 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 70 0.05676600045
16 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.976874640714286
16 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 70 -0.959861295571429
16 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.936831686142857
16 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 70 -0.843512533571429
16 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.844007698285714
16 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 70 -0.0378739600885714
16 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 70 -0.0813073587857143
16 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 70 0.10165964524
16 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.894054078957143
16 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 70 -0.888966055285714
16 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.898897107428571
16 "LAYING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 70 -0.844059703142857
16 "LAYING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.87633623759
16 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 70 -0.0910296974857143
16 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 70 -0.0407708799285714
16 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 70 -0.0578049700142857
16 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 70 -0.899789655857143
16 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 70 -0.950352858428571
16 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 70 -0.926157996857143
16 "LAYING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 70 -0.934312539285714
16 "LAYING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 70 -0.931708307714286
16 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 70 -0.881895391142857
16 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 70 -0.808403425477143
16 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 70 -0.9043765966
16 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.880097004714286
16 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 70 -0.805188496592857
16 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.850533262571429
16 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 70 -0.850702493328571
16 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.864853956
16 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 70 -0.898078276571429
16 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 70 -0.851167529485714
16 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 70 -0.949211223428572
16 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 70 -0.897609611
16 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 70 -0.847712579328571
16 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 70 -0.959867394714286
16 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 70 -0.873173061142857
16 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 70 -0.878620568714286
16 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 70 -0.871085940857143
16 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 70 -0.913380608285714
16 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 70 -0.889580710285714
16 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.901890937071429
16 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 70 -0.877707181142857
16 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.911649651285714
16 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 70 -0.893438465857143
16 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.8868756368
16 "LAYING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 70 -0.934100175857143
16 "LAYING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 70 -0.933253794285714
16 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 69 0.271418582028986
16 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 69 -0.0206461069550725
16 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 69 -0.105339902855072
16 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 69 -0.772670959130435
16 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 69 -0.448249003594203
16 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 69 -0.614991784246377
16 "SITTING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 69 -0.503267124884058
16 "SITTING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 69 -0.620594123623188
16 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 69 0.0790014799826087
16 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 69 0.0169050789188406
16 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 69 -0.0120742778652174
16 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 69 -0.818576422318841
16 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 69 -0.707698552753623
16 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 69 -0.842821812608696
16 "SITTING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 69 -0.782644761594203
16 "SITTING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 69 -0.783863786376812
16 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 69 0.216845553913043
16 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 69 0.272098936246377
16 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 69 0.40702178173913
16 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 69 -0.88783722173913
16 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 69 -0.768564615797101
16 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 69 -0.799509246086957
16 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 69 -0.503267124884058
16 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 69 -0.620594123623188
16 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 69 -0.00980696363623189
16 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 69 -0.0760412103836232
16 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 69 0.111092727434783
16 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 69 -0.679887142028985
16 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 69 -0.806046313768116
16 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 69 -0.740077467971015
16 "SITTING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 69 -0.631604456811594
16 "SITTING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 69 -0.70961628884058
16 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 69 -0.0964062555188406
16 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 69 -0.0393049724931884
16 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 69 -0.048742893973913
16 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 69 -0.759946470434783
16 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 69 -0.90368928173913
16 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 69 -0.835814382753623
16 "SITTING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 69 -0.845331335217391
16 "SITTING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 69 -0.879583082753623
